"TIME","GEO","INDIC_SB","NACE_R2","Value"
"2016","BG422","V11910","F","210"
"2016","BG422","V11910","G","2 440"
"2016","BG422","V11910","H","529"
"2016","BG422","V11910","I","505"
"2016","BG422","V11910","J","44"
"2016","BG422","V11910","K_L_X_K642","150"
"2016","BG422","V11910","M_N","379"
"2016","BG422","V11910","P_Q","373"
"2016","BG422","V11910","R_S","436"
"2016","BG422","V16911","B-S_X_K642","44 386"
"2016","BG422","V16911","B-E","15 623"
"2016","BG422","V16911","F","2 187"
"2016","BG422","V16911","G","9 688"
"2016","BG422","V16911","H","3 416"
"2016","BG422","V16911","I","2 500"
"2016","BG422","V16911","J","471"
"2016","BG422","V16911","K_L_X_K642","563"
"2016","BG422","V16911","M_N","1 432"
"2016","BG422","V16911","P_Q","6 725"
"2016","BG422","V16911","R_S","1 781"
"2016","BG423","V11910","B-S_X_K642","5 993"
"2016","BG423","V11910","B-E","1 008"
"2016","BG423","V11910","F","238"
"2016","BG423","V11910","G","2 369"
"2016","BG423","V11910","H","373"
"2016","BG423","V11910","I","566"
"2016","BG423","V11910","J","52"
"2016","BG423","V11910","K_L_X_K642","144"
"2016","BG423","V11910","M_N","334"
"2016","BG423","V11910","P_Q","470"
"2016","BG423","V11910","R_S","439"
"2016","BG423","V16911","B-S_X_K642","54 658"
"2016","BG423","V16911","B-E","24 569"
"2016","BG423","V16911","F","2 631"
"2016","BG423","V16911","G","9 089"
"2016","BG423","V16911","H","2 850"
"2016","BG423","V16911","I","3 099"
"2016","BG423","V16911","J","349"
"2016","BG423","V16911","K_L_X_K642","603"
"2016","BG423","V16911","M_N","1 606"
"2016","BG423","V16911","P_Q","8 669"
"2016","BG423","V16911","R_S","1 193"
"2016","BG424","V11910","B-S_X_K642","3 066"
"2016","BG424","V11910","B-E","494"
"2016","BG424","V11910","F","186"
"2016","BG424","V11910","G","959"
"2016","BG424","V11910","H","253"
"2016","BG424","V11910","I","391"
"2016","BG424","V11910","J","28"
"2016","BG424","V11910","K_L_X_K642","63"
"2016","BG424","V11910","M_N","188"
"2016","BG424","V11910","P_Q","268"
"2016","BG424","V11910","R_S","236"
"2016","BG424","V16911","B-S_X_K642","27 568"
"2016","BG424","V16911","B-E","13 831"
"2016","BG424","V16911","F","2 176"
"2016","BG424","V16911","G","3 229"
"2016","BG424","V16911","H","1 129"
"2016","BG424","V16911","I","1 747"
"2016","BG424","V16911","J","87"
"2016","BG424","V16911","K_L_X_K642","131"
"2016","BG424","V16911","M_N","686"
"2016","BG424","V16911","P_Q","3 768"
"2016","BG424","V16911","R_S","784"
"2016","BG425","V11910","B-S_X_K642","2 791"
"2016","BG425","V11910","B-E","377"
"2016","BG425","V11910","F","167"
"2016","BG425","V11910","G","1 027"
"2016","BG425","V11910","H","183"
"2016","BG425","V11910","I","287"
"2016","BG425","V11910","J","26"
"2016","BG425","V11910","K_L_X_K642","50"
"2016","BG425","V11910","M_N","154"
"2016","BG425","V11910","P_Q","297"
"2016","BG425","V11910","R_S","223"
"2016","BG425","V16911","B-S_X_K642","26 209"
"2016","BG425","V16911","B-E","12 332"
"2016","BG425","V16911","F","1 852"
"2016","BG425","V16911","G","3 730"
"2016","BG425","V16911","H","735"
"2016","BG425","V16911","I","1 337"
"2016","BG425","V16911","J","146"
"2016","BG425","V16911","K_L_X_K642","133"
"2016","BG425","V16911","M_N","691"
"2016","BG425","V16911","P_Q","4 699"
"2016","BG425","V16911","R_S","554"
"2017","BG311","V11910","B-S_X_K642","1 735"
"2017","BG311","V11910","B-E","179"
"2017","BG311","V11910","F","52"
"2017","BG311","V11910","G","641"
"2017","BG311","V11910","H","155"
"2017","BG311","V11910","I","164"
"2017","BG311","V11910","J","11"
"2017","BG311","V11910","K_L_X_K642","51"
"2017","BG311","V11910","M_N","125"
"2017","BG311","V11910","P_Q","172"
"2017","BG311","V11910","R_S","185"
"2017","BG311","V16911","B-S_X_K642","12 509"
"2017","BG311","V16911","B-E","3 653"
"2017","BG311","V16911","F","533"
"2017","BG311","V16911","G","2 413"
"2017","BG311","V16911","H","1 137"
"2017","BG311","V16911","I","818"
"2017","BG311","V16911","J","111"
"2017","BG311","V16911","K_L_X_K642","140"
"2017","BG311","V16911","M_N","551"
"2017","BG311","V16911","P_Q","2 574"
"2017","BG311","V16911","R_S","579"
"2017","BG312","V11910","B-S_X_K642","2 519"
"2017","BG312","V11910","B-E","389"
"2017","BG312","V11910","F","91"
"2017","BG312","V11910","G","959"
"2017","BG312","V11910","H","152"
"2017","BG312","V11910","I","192"
"2017","BG312","V11910","J","23"
"2017","BG312","V11910","K_L_X_K642","86"
"2017","BG312","V11910","M_N","145"
"2017","BG312","V11910","P_Q","255"
"2017","BG312","V11910","R_S","227"
"2017","BG312","V16911","B-S_X_K642","22 196"
"2017","BG312","V16911","B-E","8 790"
"2017","BG312","V16911","F","1 122"
"2017","BG312","V16911","G","4 198"
"2017","BG312","V16911","H","984"
"2017","BG312","V16911","I","1 008"
"2017","BG312","V16911","J","159"
"2017","BG312","V16911","K_L_X_K642","259"
"2017","BG312","V16911","M_N","681"
"2017","BG312","V16911","P_Q","4 322"
"2017","BG312","V16911","R_S","673"
"2017","BG313","V11910","B-S_X_K642","3 252"
"2017","BG313","V11910","B-E","364"
"2017","BG313","V11910","F","152"
"2017","BG313","V11910","G","1 307"
"2017","BG313","V11910","H","207"
"2017","BG313","V11910","I","273"
"2017","BG313","V11910","J","49"
"2017","BG313","V11910","K_L_X_K642","99"
"2017","BG313","V11910","M_N","242"
"2017","BG313","V11910","P_Q","334"
"2017","BG313","V11910","R_S","225"
"2017","BG313","V16911","B-S_X_K642","30 481"
"2017","BG313","V16911","B-E","12 410"
"2017","BG313","V16911","F","1 791"
"2017","BG313","V16911","G","5 059"
"2017","BG313","V16911","H","1 826"
"2017","BG313","V16911","I","1 271"
"2017","BG313","V16911","J","254"
"2017","BG313","V16911","K_L_X_K642","314"
"2017","BG313","V16911","M_N","1 085"
"2017","BG313","V16911","P_Q","5 816"
"2017","BG313","V16911","R_S","655"
"2017","BG314","V11910","B-S_X_K642","5 403"
"2017","BG314","V11910","B-E","634"
"2017","BG314","V11910","F","262"
"2017","BG314","V11910","G","2 164"
"2017","BG314","V11910","H","394"
"2017","BG314","V11910","I","363"
"2017","BG314","V11910","J","85"
"2017","BG314","V11910","K_L_X_K642","190"
"2017","BG314","V11910","M_N","365"
"2017","BG314","V11910","P_Q","519"
"2017","BG314","V11910","R_S","427"
"2017","BG314","V16911","B-S_X_K642","49 215"
"2017","BG314","V16911","B-E","19 495"
"2017","BG314","V16911","F","2 397"
"2017","BG314","V16911","G","9 295"
"2017","BG314","V16911","H","2 442"
"2017","BG314","V16911","I","1 698"
"2017","BG314","V16911","J","333"
"2017","BG314","V16911","K_L_X_K642","711"
"2017","BG314","V16911","M_N","1 684"
"2017","BG314","V16911","P_Q","10 044"
"2017","BG314","V16911","R_S","1 116"
"2017","BG315","V11910","B-S_X_K642","3 154"
"2017","BG315","V11910","B-E","565"
"2017","BG315","V11910","F","93"
"2017","BG315","V11910","G","1 149"
"2017","BG315","V11910","H","222"
"2017","BG315","V11910","I","354"
"2017","BG315","V11910","J","37"
"2017","BG315","V11910","K_L_X_K642","78"
"2017","BG315","V11910","M_N","172"
"2017","BG315","V11910","P_Q","256"
"2017","BG315","V11910","R_S","228"
"2017","BG315","V16911","B-S_X_K642","29 270"
"2017","BG315","V16911","B-E","15 392"
"2017","BG315","V16911","F","764"
"2017","BG315","V16911","G","4 449"
"2017","BG315","V16911","H","1 063"
"2017","BG315","V16911","I","1 786"
"2017","BG315","V16911","J","187"
"2017","BG315","V16911","K_L_X_K642","193"
"2017","BG315","V16911","M_N","654"
"2017","BG315","V16911","P_Q","4 046"
"2017","BG315","V16911","R_S","736"
"2017","BG321","V11910","B-S_X_K642","5 782"
"2017","BG321","V11910","B-E","667"
"2017","BG321","V11910","F","285"
"2017","BG321","V11910","G","2 164"
"2017","BG321","V11910","H","370"
"2017","BG321","V11910","I","489"
"2017","BG321","V11910","J","101"
"2017","BG321","V11910","K_L_X_K642","238"
"2017","BG321","V11910","M_N","478"
"2017","BG321","V11910","P_Q","490"
"2017","BG321","V11910","R_S","500"
"2017","BG321","V16911","B-S_X_K642","55 672"
"2017","BG321","V16911","B-E","21 343"
"2017","BG321","V16911","F","3 281"
"2017","BG321","V16911","G","10 612"
"2017","BG321","V16911","H","2 625"
"2017","BG321","V16911","I","3 006"
"2017","BG321","V16911","J","881"
"2017","BG321","V16911","K_L_X_K642","740"
"2017","BG321","V16911","M_N","2 190"
"2017","BG321","V16911","P_Q","9 153"
"2017","BG321","V16911","R_S","1 841"
"2017","BG322","V11910","B-S_X_K642","3 247"
"2017","BG322","V11910","B-E","638"
"2017","BG322","V11910","F","140"
"2017","BG322","V11910","G","1 132"
"2017","BG322","V11910","H","214"
"2017","BG322","V11910","I","300"
"2017","BG322","V11910","J","39"
"2017","BG322","V11910","K_L_X_K642","84"
"2017","BG322","V11910","M_N","218"
"2017","BG322","V11910","P_Q","236"
"2017","BG322","V11910","R_S","246"
"2017","BG322","V16911","B-S_X_K642","36 072"
"2017","BG322","V16911","B-E","19 612"
"2017","BG322","V16911","F","1 357"
"2017","BG322","V16911","G","4 946"
"2017","BG322","V16911","H","1 836"
"2017","BG322","V16911","I","1 353"
"2017","BG322","V16911","J","502"
"2017","BG322","V16911","K_L_X_K642","211"
"2017","BG322","V16911","M_N","1 195"
"2017","BG322","V16911","P_Q","4 107"
"2017","BG322","V16911","R_S","953"
"2017","BG323","V11910","B-S_X_K642","6 151"
"2017","BG323","V11910","B-E","920"
"2017","BG323","V11910","F","260"
"2017","BG323","V11910","G","2 117"
"2017","BG323","V11910","H","461"
"2017","BG323","V11910","I","419"
"2017","BG323","V11910","J","148"
"2017","BG323","V11910","K_L_X_K642","217"
"2017","BG323","V11910","M_N","653"
"2017","BG323","V11910","P_Q","416"
"2017","BG323","V11910","R_S","540"
"2017","BG323","V16911","B-S_X_K642","61 996"
"2017","BG323","V16911","B-E","26 681"
"2017","BG323","V16911","F","2 717"
"2017","BG323","V16911","G","10 818"
"2017","BG323","V16911","H","4 734"
"2017","BG323","V16911","I","2 375"
"2017","BG323","V16911","J","872"
"2017","BG323","V16911","K_L_X_K642","632"
"2017","BG323","V16911","M_N","3 315"
"2017","BG323","V16911","P_Q","7 955"
"2017","BG323","V16911","R_S","1 897"
"2017","BG324","V11910","B-S_X_K642","2 372"
"2017","BG324","V11910","B-E","263"
"2017","BG324","V11910","F","79"
"2017","BG324","V11910","G","945"
"2017","BG324","V11910","H","212"
"2017","BG324","V11910","I","149"
"2017","BG324","V11910","J","14"
"2017","BG324","V11910","K_L_X_K642","76"
"2017","BG324","V11910","M_N","151"
"2017","BG324","V11910","P_Q","239"
"2017","BG324","V11910","R_S","244"
"2017","BG324","V16911","B-S_X_K642","20 406"
"2017","BG324","V16911","B-E","7 368"
"2017","BG324","V16911","F","1 086"
"2017","BG324","V16911","G","3 925"
"2017","BG324","V16911","H","1 422"
"2017","BG324","V16911","I","722"
"2017","BG324","V16911","J","51"
"2017","BG324","V16911","K_L_X_K642","203"
"2017","BG324","V16911","M_N","821"
"2017","BG324","V16911","P_Q","3 828"
"2017","BG324","V16911","R_S","980"
"2017","BG325","V11910","B-S_X_K642","2 104"
"2017","BG325","V11910","B-E","235"
"2017","BG325","V11910","F","106"
"2017","BG325","V11910","G","876"
"2017","BG325","V11910","H","131"
"2017","BG325","V11910","I","148"
"2017","BG325","V11910","J","17"
"2017","BG325","V11910","K_L_X_K642","59"
"2017","BG325","V11910","M_N","127"
"2017","BG325","V11910","P_Q","204"
"2017","BG325","V11910","R_S","201"
"2017","BG325","V16911","B-S_X_K642","16 050"
"2017","BG325","V16911","B-E","5 298"
"2017","BG325","V16911","F","1 092"
"2017","BG325","V16911","G","3 687"
"2017","BG325","V16911","H","685"
"2017","BG325","V16911","I","709"
"2017","BG325","V16911","J","76"
"2017","BG325","V16911","K_L_X_K642","226"
"2017","BG325","V16911","M_N","349"
"2017","BG325","V16911","P_Q","3 538"
"2017","BG325","V16911","R_S","390"
"2017","BG331","V11910","B-S_X_K642","16 077"
"2017","BG331","V11910","B-E","1 357"
"2017","BG331","V11910","F","1 139"
"2017","BG331","V11910","G","5 305"
"2017","BG331","V11910","H","832"
"2017","BG331","V11910","I","1 326"
"2017","BG331","V11910","J","428"
"2017","BG331","V11910","K_L_X_K642","954"
"2017","BG331","V11910","M_N","2 177"
"2017","BG331","V11910","P_Q","1 082"
"2017","BG331","V11910","R_S","1 477"
"2017","BG331","V16911","B-S_X_K642","145 184"
"2017","BG331","V16911","B-E","26 364"
"2017","BG331","V16911","F","13 568"
"2017","BG331","V16911","G","31 449"
"2017","BG331","V16911","H","10 603"
"2017","BG331","V16911","I","15 013"
"2017","BG331","V16911","J","3 645"
"2017","BG331","V16911","K_L_X_K642","5 279"
"2017","BG331","V16911","M_N","13 379"
"2017","BG331","V16911","P_Q","19 638"
"2017","BG331","V16911","R_S","6 246"
"2017","BG332","V11910","B-S_X_K642","4 384"
"2017","BG332","V11910","B-E","484"
"2017","BG332","V11910","F","222"
"2017","BG332","V11910","G","1 638"
"2017","BG332","V11910","H","268"
"2017","BG332","V11910","I","465"
"2017","BG332","V11910","J","58"
"2017","BG332","V11910","K_L_X_K642","161"
"2017","BG332","V11910","M_N","336"
"2017","BG332","V11910","P_Q","336"
"2017","BG332","V11910","R_S","416"
"2017","BG332","V16911","B-S_X_K642","31 517"
"2017","BG332","V16911","B-E","8 741"
"2017","BG332","V16911","F","2 007"
"2017","BG332","V16911","G","6 483"
"2017","BG332","V16911","H","1 397"
"2017","BG332","V16911","I","4 478"
"2017","BG332","V16911","J","242"
"2017","BG332","V16911","K_L_X_K642","543"
"2017","BG332","V16911","M_N","1 374"
"2017","BG332","V16911","P_Q","5 085"
"2017","BG332","V16911","R_S","1 167"
"2017","BG333","V11910","B-S_X_K642","3 558"
"2017","BG333","V11910","B-E","508"
"2017","BG333","V11910","F","187"
"2017","BG333","V11910","G","1 263"
"2017","BG333","V11910","H","232"
"2017","BG333","V11910","I","241"
"2017","BG333","V11910","J","35"
"2017","BG333","V11910","K_L_X_K642","152"
"2017","BG333","V11910","M_N","290"
"2017","BG333","V11910","P_Q","370"
"2017","BG333","V11910","R_S","280"
"2017","BG333","V16911","B-S_X_K642","35 291"
"2017","BG333","V16911","B-E","13 753"
"2017","BG333","V16911","F","2 327"
"2017","BG333","V16911","G","6 659"
"2017","BG333","V16911","H","1 481"
"2017","BG333","V16911","I","1 321"
"2017","BG333","V16911","J","153"
"2017","BG333","V16911","K_L_X_K642","636"
"2017","BG333","V16911","M_N","2 142"
"2017","BG333","V16911","P_Q","6 116"
"2017","BG333","V16911","R_S","703"
"2017","BG334","V11910","B-S_X_K642","2 220"
"2017","BG334","V11910","B-E","267"
"2017","BG334","V11910","F","71"
"2017","BG334","V11910","G","839"
"2017","BG334","V11910","H","237"
"2017","BG334","V11910","I","176"
"2017","BG334","V11910","J","11"
"2017","BG334","V11910","K_L_X_K642","57"
"2017","BG334","V11910","M_N","142"
"2017","BG334","V11910","P_Q","184"
"2017","BG334","V11910","R_S","236"
"2017","BG334","V16911","B-S_X_K642","23 806"
"2017","BG334","V16911","B-E","9 361"
"2017","BG334","V16911","F","1 740"
"2017","BG334","V16911","G","3 559"
"2017","BG334","V16911","H","1 695"
"2017","BG334","V16911","I","733"
"2017","BG334","V16911","J","54"
"2017","BG334","V16911","K_L_X_K642","142"
"2017","BG334","V16911","M_N","2 033"
"2017","BG334","V16911","P_Q","3 789"
"2017","BG334","V16911","R_S","700"
"2017","BG341","V11910","B-S_X_K642","15 229"
"2017","BG341","V11910","B-E","1 044"
"2017","BG341","V11910","F","1 047"
"2017","BG341","V11910","G","5 334"
"2017","BG341","V11910","H","953"
"2017","BG341","V11910","I","2 527"
"2017","BG341","V11910","J","182"
"2017","BG341","V11910","K_L_X_K642","724"
"2017","BG341","V11910","M_N","1 377"
"2017","BG341","V11910","P_Q","789"
"2017","BG341","V11910","R_S","1 252"
"2017","BG341","V16911","B-S_X_K642","111 004"
"2017","BG341","V16911","B-E","23 788"
"2017","BG341","V16911","F","11 241"
"2017","BG341","V16911","G","21 773"
"2017","BG341","V16911","H","9 159"
"2017","BG341","V16911","I","16 442"
"2017","BG341","V16911","J","1 200"
"2017","BG341","V16911","K_L_X_K642","2 415"
"2017","BG341","V16911","M_N","6 882"
"2017","BG341","V16911","P_Q","13 738"
"2017","BG341","V16911","R_S","4 366"
"2017","BG342","V11910","B-S_X_K642","3 619"
"2017","BG342","V11910","B-E","503"
"2017","BG342","V11910","F","160"
"2017","BG342","V11910","G","1 353"
"2017","BG342","V11910","H","305"
"2017","BG342","V11910","I","261"
"2017","BG342","V11910","J","31"
"2017","BG342","V11910","K_L_X_K642","119"
"2017","BG342","V11910","M_N","241"
"2017","BG342","V11910","P_Q","336"
"2017","BG342","V11910","R_S","310"
"2017","BG342","V16911","B-S_X_K642","32 373"
"2017","BG342","V16911","B-E","13 227"
"2017","BG342","V16911","F","1 786"
"2017","BG342","V16911","G","5 851"
"2017","BG342","V16911","H","1 668"
"2017","BG342","V16911","I","1 469"
"2017","BG342","V16911","J","95"
"2017","BG342","V16911","K_L_X_K642","531"
"2017","BG342","V16911","M_N","1 321"
"2017","BG342","V16911","P_Q","5 682"
"2017","BG342","V16911","R_S","743"
"2017","BG343","V11910","B-S_X_K642","2 603"
"2017","BG343","V11910","B-E","360"
"2017","BG343","V11910","F","112"
"2017","BG343","V11910","G","999"
"2017","BG343","V11910","H","159"
"2017","BG343","V11910","I","257"
"2017","BG343","V11910","J","27"
"2017","BG343","V11910","K_L_X_K642","98"
"2017","BG343","V11910","M_N","159"
"2017","BG343","V11910","P_Q","207"
"2017","BG343","V11910","R_S","225"
"2017","BG343","V16911","B-S_X_K642","27 584"
"2017","BG343","V16911","B-E","13 156"
"2017","BG343","V16911","F","1 621"
"2017","BG343","V16911","G","4 988"
"2017","BG343","V16911","H","1 045"
"2017","BG343","V16911","I","1 174"
"2017","BG343","V16911","J","153"
"2017","BG343","V16911","K_L_X_K642","568"
"2017","BG343","V16911","M_N","746"
"2017","BG343","V16911","P_Q","3 597"
"2017","BG343","V16911","R_S","536"
"2017","BG344","V11910","B-S_X_K642","7 808"
"2017","BG344","V11910","B-E","1 075"
"2017","BG344","V11910","F","457"
"2017","BG344","V11910","G","2 863"
"2017","BG344","V11910","H","487"
"2017","BG344","V11910","I","604"
"2017","BG344","V11910","J","122"
"2017","BG344","V11910","K_L_X_K642","268"
"2017","BG344","V11910","M_N","626"
"2017","BG344","V11910","P_Q","647"
"2017","BG344","V11910","R_S","659"
"2017","BG344","V16911","B-S_X_K642","95 752"
"2017","BG344","V16911","B-E","50 045"
"2017","BG344","V16911","F","5 688"
"2017","BG344","V16911","G","13 762"
"2017","BG344","V16911","H","3 324"
"2017","BG344","V16911","I","3 635"
"2017","BG344","V16911","J","692"
"2017","BG344","V16911","K_L_X_K642","891"
"2017","BG344","V16911","M_N","3 973"
"2017","BG344","V16911","P_Q","11 637"
"2017","BG344","V16911","R_S","2 105"
"2017","BG411","V11910","B-S_X_K642","63 076"
"2017","BG411","V11910","B-E","4 348"
"2017","BG411","V11910","F","4 066"
"2017","BG411","V11910","G","18 568"
"2017","BG411","V11910","H","2 642"
"2017","BG411","V11910","I","3 709"
"2017","BG411","V11910","J","4 105"
"2017","BG411","V11910","K_L_X_K642","3 701"
"2017","BG411","V11910","M_N","12 455"
"2017","BG411","V11910","P_Q","3 455"
"2017","BG411","V11910","R_S","6 027"
"2017","BG411","V16911","B-S_X_K642","779 529"
"2017","BG411","V16911","B-E","91 661"
"2017","BG411","V16911","F","46 382"
"2017","BG411","V16911","G","165 516"
"2017","BG411","V16911","H","71 640"
"2017","BG411","V16911","I","37 003"
"2017","BG411","V16911","J","76 520"
"2017","BG411","V16911","K_L_X_K642","67 463"
"2017","BG411","V16911","M_N","119 963"
"2017","BG411","V16911","P_Q","70 966"
"2017","BG411","V16911","R_S","32 415"
"2017","BG412","V11910","B-S_X_K642","5 456"
"2017","BG412","V11910","B-E","686"
"2017","BG412","V11910","F","337"
"2017","BG412","V11910","G","1 943"
"2017","BG412","V11910","H","468"
"2017","BG412","V11910","I","655"
"2017","BG412","V11910","J","70"
"2017","BG412","V11910","K_L_X_K642","128"
"2017","BG412","V11910","M_N","321"
"2017","BG412","V11910","P_Q","445"
"2017","BG412","V11910","R_S","403"
"2017","BG412","V16911","B-S_X_K642","54 572"
"2017","BG412","V16911","B-E","26 561"
"2017","BG412","V16911","F","2 369"
"2017","BG412","V16911","G","8 072"
"2017","BG412","V16911","H","3 670"
"2017","BG412","V16911","I","3 284"
"2017","BG412","V16911","J","381"
"2017","BG412","V16911","K_L_X_K642","394"
"2017","BG412","V16911","M_N","1 792"
"2017","BG412","V16911","P_Q","6 559"
"2017","BG412","V16911","R_S","1 490"
"2017","BG413","V11910","B-S_X_K642","11 353"
"2017","BG413","V11910","B-E","1 728"
"2017","BG413","V11910","F","471"
"2017","BG413","V11910","G","3 350"
"2017","BG413","V11910","H","2 285"
"2017","BG413","V11910","I","1 020"
"2017","BG413","V11910","J","109"
"2017","BG413","V11910","K_L_X_K642","286"
"2017","BG413","V11910","M_N","757"
"2017","BG413","V11910","P_Q","694"
"2017","BG413","V11910","R_S","653"
"2017","BG413","V16911","B-S_X_K642","85 622"
"2017","BG413","V16911","B-E","35 115"
"2017","BG413","V16911","F","5 350"
"2017","BG413","V16911","G","11 389"
"2017","BG413","V16911","H","8 041"
"2017","BG413","V16911","I","6 589"
"2017","BG413","V16911","J","680"
"2017","BG413","V16911","K_L_X_K642","792"
"2017","BG413","V16911","M_N","3 454"
"2017","BG413","V16911","P_Q","11 323"
"2017","BG413","V16911","R_S","2 889"
"2017","BG414","V11910","B-S_X_K642","2 961"
"2017","BG414","V11910","B-E","319"
"2017","BG414","V11910","F","189"
"2017","BG414","V11910","G","1 110"
"2017","BG414","V11910","H","223"
"2017","BG414","V11910","I","291"
"2017","BG414","V11910","J","30"
"2017","BG414","V11910","K_L_X_K642","67"
"2017","BG414","V11910","M_N","229"
"2017","BG414","V11910","P_Q","240"
"2017","BG414","V11910","R_S","263"
"2017","BG414","V16911","B-S_X_K642","25 513"
"2017","BG414","V16911","B-E","9 610"
"2017","BG414","V16911","F","1 804"
"2017","BG414","V16911","G","4 510"
"2017","BG414","V16911","H","1 631"
"2017","BG414","V16911","I","1 232"
"2017","BG414","V16911","J","212"
"2017","BG414","V16911","K_L_X_K642","259"
"2017","BG414","V16911","M_N","1 798"
"2017","BG414","V16911","P_Q","3 806"
"2017","BG414","V16911","R_S","651"
"2017","BG415","V11910","B-S_X_K642","3 351"
"2017","BG415","V11910","B-E","425"
"2017","BG415","V11910","F","155"
"2017","BG415","V11910","G","1 165"
"2017","BG415","V11910","H","550"
"2017","BG415","V11910","I","306"
"2017","BG415","V11910","J","23"
"2017","BG415","V11910","K_L_X_K642","77"
"2017","BG415","V11910","M_N","164"
"2017","BG415","V11910","P_Q","241"
"2017","BG415","V11910","R_S","245"
"2017","BG415","V16911","B-S_X_K642","26 337"
"2017","BG415","V16911","B-E","12 502"
"2017","BG415","V16911","F","1 512"
"2017","BG415","V16911","G","3 853"
"2017","BG415","V16911","H","1 867"
"2017","BG415","V16911","I","1 232"
"2017","BG415","V16911","J","59"
"2017","BG415","V16911","K_L_X_K642","177"
"2017","BG415","V16911","M_N","647"
"2017","BG415","V16911","P_Q","3 780"
"2017","BG415","V16911","R_S","708"
"2017","BG421","V11910","B-S_X_K642","20 583"
"2017","BG421","V11910","B-E","3 087"
"2017","BG421","V11910","F","1 062"
"2017","BG421","V11910","G","7 584"
"2017","BG421","V11910","H","1 010"
"2017","BG421","V11910","I","1 438"
"2017","BG421","V11910","J","435"
"2017","BG421","V11910","K_L_X_K642","782"
"2017","BG421","V11910","M_N","2 138"
"2017","BG421","V11910","P_Q","1 368"
"2017","BG421","V11910","R_S","1 679"
"2017","BG421","V16911","B-S_X_K642","202 270"
"2017","BG421","V16911","B-E","79 322"
"2017","BG421","V16911","F","11 159"
"2017","BG421","V16911","G","35 362"
"2017","BG421","V16911","H","11 706"
"2017","BG421","V16911","I","11 628"
"2017","BG421","V16911","J","3 999"
"2017","BG421","V16911","K_L_X_K642","2 851"
"2017","BG421","V16911","M_N","12 215"
"2017","BG421","V16911","P_Q","28 198"
"2017","BG421","V16911","R_S","5 830"
"2017","BG422","V11910","B-S_X_K642","6 149"
"2017","BG422","V11910","B-E","1 094"
"2017","BG422","V11910","F","220"
"2017","BG422","V11910","G","2 426"
"2017","BG422","V11910","H","527"
"2017","BG422","V11910","I","496"
"2017","BG422","V11910","J","43"
"2017","BG422","V11910","K_L_X_K642","156"
"2017","BG422","V11910","M_N","388"
"2017","BG422","V11910","P_Q","362"
"2017","BG422","V11910","R_S","437"
"2017","BG422","V16911","B-S_X_K642","44 661"
"2017","BG422","V16911","B-E","15 290"
"2017","BG422","V16911","F","2 807"
"2017","BG422","V16911","G","9 649"
"2017","BG422","V16911","H","3 449"
"2017","BG422","V16911","I","2 475"
"2017","BG422","V16911","J","473"
"2017","BG422","V16911","K_L_X_K642","519"
"2017","BG422","V16911","M_N","1 516"
"2017","BG422","V16911","P_Q","6 641"
"2017","BG422","V16911","R_S","1 842"
"2017","BG423","V11910","B-S_X_K642","6 177"
"2017","BG423","V11910","B-E","1 036"
"2017","BG423","V11910","F","238"
"2017","BG423","V11910","G","2 430"
"2017","BG423","V11910","H","396"
"2017","BG423","V11910","I","583"
"2017","BG423","V11910","J","54"
"2017","BG423","V11910","K_L_X_K642","149"
"2017","BG423","V11910","M_N","372"
"2017","BG423","V11910","P_Q","458"
"2017","BG423","V11910","R_S","461"
"2017","BG423","V16911","B-S_X_K642","55 313"
"2017","BG423","V16911","B-E","24 387"
"2017","BG423","V16911","F","2 613"
"2017","BG423","V16911","G","9 279"
"2017","BG423","V16911","H","3 008"
"2017","BG423","V16911","I","3 267"
"2017","BG423","V16911","J","355"
"2017","BG423","V16911","K_L_X_K642","598"
"2017","BG423","V16911","M_N","1 781"
"2017","BG423","V16911","P_Q","8 696"
"2017","BG423","V16911","R_S","1 329"
"2017","BG424","V11910","B-S_X_K642","3 114"
"2017","BG424","V11910","B-E","491"
"2017","BG424","V11910","F","202"
"2017","BG424","V11910","G","990"
"2017","BG424","V11910","H","263"
"2017","BG424","V11910","I","377"
"2017","BG424","V11910","J","30"
"2017","BG424","V11910","K_L_X_K642","57"
"2017","BG424","V11910","M_N","200"
"2017","BG424","V11910","P_Q","265"
"2017","BG424","V11910","R_S","239"
"2017","BG424","V16911","B-S_X_K642","28 105"
"2017","BG424","V16911","B-E","14 176"
"2017","BG424","V16911","F","1 945"
"2017","BG424","V16911","G","3 487"
"2017","BG424","V16911","H","1 082"
"2017","BG424","V16911","I","1 988"
"2017","BG424","V16911","J","84"
"2017","BG424","V16911","K_L_X_K642","125"
"2017","BG424","V16911","M_N","666"
"2017","BG424","V16911","P_Q","3 700"
"2017","BG424","V16911","R_S","852"
"2017","BG425","V11910","B-S_X_K642","2 837"
"2017","BG425","V11910","B-E","375"
"2017","BG425","V11910","F","188"
"2017","BG425","V11910","G","1 012"
"2017","BG425","V11910","H","183"
"2017","BG425","V11910","I","299"
"2017","BG425","V11910","J","19"
"2017","BG425","V11910","K_L_X_K642","51"
"2017","BG425","V11910","M_N","175"
"2017","BG425","V11910","P_Q","297"
"2017","BG425","V11910","R_S","238"
"2017","BG425","V16911","B-S_X_K642","26 411"
"2017","BG425","V16911","B-E","11 977"
"2017","BG425","V16911","F","2 308"
"2017","BG425","V16911","G","3 593"
"2017","BG425","V16911","H","845"
