"nuts3ekatte","laucode","obshtina","period","ikonaktiwni","regbezr"
"MON","MON29","Монтана","201001",31355,3174
"MON","MON29","Монтана","201002",31355,3374
"MON","MON29","Монтана","201003",31355,3272
"MON","MON29","Монтана","201004",31355,3256
"MON","MON29","Монтана","201005",31355,3149
"MON","MON29","Монтана","201006",31355,2943
"MON","MON29","Монтана","201007",31355,3004
"MON","MON29","Монтана","201008",31355,3035
"MON","MON29","Монтана","201009",31355,2979
"MON","MON29","Монтана","201010",31355,2942
"MON","MON29","Монтана","201011",31355,2893
"MON","MON29","Монтана","201012",31355,2922
"MON","MON29","Монтана","201101",25829,3081
"MON","MON29","Монтана","201102",25829,3088
"MON","MON29","Монтана","201103",25829,3019
"MON","MON29","Монтана","201104",25829,2968
"MON","MON29","Монтана","201105",25829,2826
"MON","MON29","Монтана","201106",25829,2713
"MON","MON29","Монтана","201107",25829,2724
"MON","MON29","Монтана","201108",25829,2692
"MON","MON29","Монтана","201109",25829,2591
"MON","MON29","Монтана","201110",25829,2638
"MON","MON29","Монтана","201111",25829,2720
"MON","MON29","Монтана","201112",25829,2800
"MON","MON29","Монтана","201201",25829,2987
"MON","MON29","Монтана","201202",25829,3045
"MON","MON29","Монтана","201203",25829,3068
"MON","MON29","Монтана","201204",25829,3012
"MON","MON29","Монтана","201205",25829,2910
"MON","MON29","Монтана","201206",25829,2852
"MON","MON29","Монтана","201207",25829,2815
"MON","MON29","Монтана","201208",25829,2788
"MON","MON29","Монтана","201209",25829,2814
"MON","MON29","Монтана","201210",25829,2896
"MON","MON29","Монтана","201211",25829,2936
"MON","MON29","Монтана","201212",25829,3057
"MON","MON29","Монтана","201301",25829,3233
"MON","MON29","Монтана","201302",25829,3186
"MON","MON29","Монтана","201303",25829,3127
"MON","MON29","Монтана","201304",25829,3133
"MON","MON29","Монтана","201305",25829,3004
"MON","MON29","Монтана","201306",25829,2912
"MON","MON29","Монтана","201307",25829,3018
"MON","MON29","Монтана","201308",25829,2942
"MON","MON29","Монтана","201309",25829,2918
"MON","MON29","Монтана","201310",25829,2967
"MON","MON29","Монтана","201311",25829,3015
"MON","MON29","Монтана","201312",25829,3101
"MON","MON29","Монтана","201401",25829,3286
"MON","MON29","Монтана","201402",25829,3324
"MON","MON29","Монтана","201403",25829,3354
"MON","MON29","Монтана","201404",25829,3133
"MON","MON29","Монтана","201405",25829,2949
"MON","MON29","Монтана","201406",25829,2913
"MON","MON29","Монтана","201407",25829,2841
"MON","MON29","Монтана","201408",25829,2766
"MON","MON29","Монтана","201409",25829,2833
"MON","MON29","Монтана","201410",25829,2769
"MON","MON29","Монтана","201411",25829,2791
"MON","MON29","Монтана","201412",25829,2774
"MON","MON29","Монтана","201501",25829,2869
"MON","MON29","Монтана","201502",25829,2904
"MON","MON29","Монтана","201503",25829,3011
"MON","MON29","Монтана","201504",25829,3036
"MON","MON29","Монтана","201505",25829,2878
"MON","MON29","Монтана","201506",25829,2719
"MON","MON29","Монтана","201507",25829,2585
"MON","MON29","Монтана","201508",25829,2519
"MON","MON29","Монтана","201509",25829,2406
"MON","MON29","Монтана","201510",25829,2421
"MON","MON29","Монтана","201511",25829,2539
"MON","MON29","Монтана","201512",25829,2610
"MON","MON29","Монтана","201601",25829,2683
"MON","MON29","Монтана","201602",25829,2791
"MON","MON29","Монтана","201603",25829,2752
"MON","MON29","Монтана","201604",25829,2603
"MON","MON29","Монтана","201605",25829,2407
"MON","MON29","Монтана","201606",25829,2246
"MON","MON29","Монтана","201607",25829,2113
"MON","MON29","Монтана","201608",25829,2043
"MON","MON29","Монтана","201609",25829,1906
"MON","MON29","Монтана","201610",25829,1858
"MON","MON29","Монтана","201611",25829,1879
"MON","MON29","Монтана","201612",25829,1917
"MON","MON29","Монтана","201701",25829,2005
"MON","MON29","Монтана","201702",25829,2043
"MON","MON29","Монтана","201703",25829,2053
"MON","MON29","Монтана","201704",25829,1975
"MON","MON29","Монтана","201705",25829,1898
"MON","MON29","Монтана","201706",25829,1780
"MON","MON29","Монтана","201707",25829,1679
"MON","MON29","Монтана","201708",25829,1669
"MON","MON29","Монтана","201709",25829,1623
"MON","MON29","Монтана","201710",25829,1677
"MON","MON29","Монтана","201711",25829,1721
"MON","MON29","Монтана","201712",25829,1770
"MON","MON29","Монтана","201801",25829,1819
"MON","MON29","Монтана","201802",25829,1792
"MON","MON29","Монтана","201803",25829,1756
"MON","MON29","Монтана","201804",25829,1689
"MON","MON29","Монтана","201805",25829,1610
"MON","MON29","Монтана","201806",25829,1421
"MON","MON29","Монтана","201807",25829,1354
"MON","MON29","Монтана","201808",25829,1339
"MON","MON29","Монтана","201809",25829,1368
"MON","MON29","Монтана","201810",25829,1406
"MON","MON29","Монтана","201811",25829,1452
"MON","MON29","Монтана","201812",25829,1485
"MON","MON36","Чипровци","201001",1960,376
"MON","MON36","Чипровци","201002",1960,392
"MON","MON36","Чипровци","201003",1960,363
"MON","MON36","Чипровци","201004",1960,371
"MON","MON36","Чипровци","201005",1960,353
"MON","MON36","Чипровци","201006",1960,352
"MON","MON36","Чипровци","201007",1960,356
"MON","MON36","Чипровци","201008",1960,347
"MON","MON36","Чипровци","201009",1960,345
"MON","MON36","Чипровци","201010",1960,337
"MON","MON36","Чипровци","201011",1960,347
"MON","MON36","Чипровци","201012",1960,359
"MON","MON36","Чипровци","201101",1053,388
"MON","MON36","Чипровци","201102",1053,373
"MON","MON36","Чипровци","201103",1053,373
"MON","MON36","Чипровци","201104",1053,353
"MON","MON36","Чипровци","201105",1053,360
"MON","MON36","Чипровци","201106",1053,304
"MON","MON36","Чипровци","201107",1053,286
"MON","MON36","Чипровци","201108",1053,286
"MON","MON36","Чипровци","201109",1053,275
"MON","MON36","Чипровци","201110",1053,266
"MON","MON36","Чипровци","201111",1053,266
"MON","MON36","Чипровци","201112",1053,262
"MON","MON36","Чипровци","201201",1053,268
"MON","MON36","Чипровци","201202",1053,281
"MON","MON36","Чипровци","201203",1053,282
"MON","MON36","Чипровци","201204",1053,333
"MON","MON36","Чипровци","201205",1053,338
"MON","MON36","Чипровци","201206",1053,396
"MON","MON36","Чипровци","201207",1053,404
"MON","MON36","Чипровци","201208",1053,388
"MON","MON36","Чипровци","201209",1053,378
"MON","MON36","Чипровци","201210",1053,352
"MON","MON36","Чипровци","201211",1053,343
"MON","MON36","Чипровци","201212",1053,298
"MON","MON36","Чипровци","201301",1053,302
"MON","MON36","Чипровци","201302",1053,289
"MON","MON36","Чипровци","201303",1053,288
"MON","MON36","Чипровци","201304",1053,284
"MON","MON36","Чипровци","201305",1053,291
"MON","MON36","Чипровци","201306",1053,301
"MON","MON36","Чипровци","201307",1053,293
"MON","MON36","Чипровци","201308",1053,274
"MON","MON36","Чипровци","201309",1053,312
"MON","MON36","Чипровци","201310",1053,344
"MON","MON36","Чипровци","201311",1053,327
"MON","MON36","Чипровци","201312",1053,341
"MON","MON36","Чипровци","201401",1053,336
"MON","MON36","Чипровци","201402",1053,339
"MON","MON36","Чипровци","201403",1053,375
"MON","MON36","Чипровци","201404",1053,396
"MON","MON36","Чипровци","201405",1053,348
"MON","MON36","Чипровци","201406",1053,350
"MON","MON36","Чипровци","201407",1053,346
"MON","MON36","Чипровци","201408",1053,350
"MON","MON36","Чипровци","201409",1053,371
"MON","MON36","Чипровци","201410",1053,371
"MON","MON36","Чипровци","201411",1053,369
"MON","MON36","Чипровци","201412",1053,346
"MON","MON36","Чипровци","201501",1053,350
"MON","MON36","Чипровци","201502",1053,350
"MON","MON36","Чипровци","201503",1053,376
"MON","MON36","Чипровци","201504",1053,367
"MON","MON36","Чипровци","201505",1053,374
"MON","MON36","Чипровци","201506",1053,319
"MON","MON36","Чипровци","201507",1053,291
"MON","MON36","Чипровци","201508",1053,288
"MON","MON36","Чипровци","201509",1053,277
"MON","MON36","Чипровци","201510",1053,307
"MON","MON36","Чипровци","201511",1053,342
"MON","MON36","Чипровци","201512",1053,360
"MON","MON36","Чипровци","201601",1053,321
"MON","MON36","Чипровци","201602",1053,326
"MON","MON36","Чипровци","201603",1053,389
"MON","MON36","Чипровци","201604",1053,372
"MON","MON36","Чипровци","201605",1053,364
"MON","MON36","Чипровци","201606",1053,356
"MON","MON36","Чипровци","201607",1053,345
"MON","MON36","Чипровци","201608",1053,341
"MON","MON36","Чипровци","201609",1053,341
"MON","MON36","Чипровци","201610",1053,331
"MON","MON36","Чипровци","201611",1053,330
"MON","MON36","Чипровци","201612",1053,348
"MON","MON36","Чипровци","201701",1053,344
"MON","MON36","Чипровци","201702",1053,339
"MON","MON36","Чипровци","201703",1053,334
"MON","MON36","Чипровци","201704",1053,316
"MON","MON36","Чипровци","201705",1053,323
"MON","MON36","Чипровци","201706",1053,305
"MON","MON36","Чипровци","201707",1053,293
"MON","MON36","Чипровци","201708",1053,305
"MON","MON36","Чипровци","201709",1053,268
"MON","MON36","Чипровци","201710",1053,253
"MON","MON36","Чипровци","201711",1053,255
"MON","MON36","Чипровци","201712",1053,272
"MON","MON36","Чипровци","201801",1053,275
"MON","MON36","Чипровци","201802",1053,217
"MON","MON36","Чипровци","201803",1053,202
"MON","MON36","Чипровци","201804",1053,198
"MON","MON36","Чипровци","201805",1053,196
"MON","MON36","Чипровци","201806",1053,184
"MON","MON36","Чипровци","201807",1053,192
"MON","MON36","Чипровци","201808",1053,196
"MON","MON36","Чипровци","201809",1053,210
"MON","MON36","Чипровци","201810",1053,229
"MON","MON36","Чипровци","201811",1053,234
"MON","MON36","Чипровци","201812",1053,228
"MON","MON38","Якимово","201001",1964,599
"MON","MON38","Якимово","201002",1964,613
"MON","MON38","Якимово","201003",1964,614
"MON","MON38","Якимово","201004",1964,579
"MON","MON38","Якимово","201005",1964,585
"MON","MON38","Якимово","201006",1964,584
"MON","MON38","Якимово","201007",1964,595
"MON","MON38","Якимово","201008",1964,575
"MON","MON38","Якимово","201009",1964,579
"MON","MON38","Якимово","201010",1964,599
"MON","MON38","Якимово","201011",1964,611
"MON","MON38","Якимово","201012",1964,614
"MON","MON38","Якимово","201101",1064,561
"MON","MON38","Якимово","201102",1064,545
"MON","MON38","Якимово","201103",1064,517
"MON","MON38","Якимово","201104",1064,590
"MON","MON38","Якимово","201105",1064,556
"MON","MON38","Якимово","201106",1064,571
"MON","MON38","Якимово","201107",1064,578
"MON","MON38","Якимово","201108",1064,581
"MON","MON38","Якимово","201109",1064,562
"MON","MON38","Якимово","201110",1064,537
"MON","MON38","Якимово","201111",1064,597
"MON","MON38","Якимово","201112",1064,611
"MON","MON38","Якимово","201201",1064,631
"MON","MON38","Якимово","201202",1064,666
"MON","MON38","Якимово","201203",1064,671
"MON","MON38","Якимово","201204",1064,674
"MON","MON38","Якимово","201205",1064,678
"MON","MON38","Якимово","201206",1064,667
"MON","MON38","Якимово","201207",1064,667
"MON","MON38","Якимово","201208",1064,609
"MON","MON38","Якимово","201209",1064,622
"MON","MON38","Якимово","201210",1064,644
"MON","MON38","Якимово","201211",1064,667
"MON","MON38","Якимово","201212",1064,645
"MON","MON38","Якимово","201301",1064,579
"MON","MON38","Якимово","201302",1064,592
