Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2005Q1;%;108;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2005Q2;%;108;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2005Q3;%;106;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2005Q4;%;107;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2006Q1;%;105;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2006Q2;%;107;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2006Q3;%;107;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2006Q4;%;108;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2007Q1;%;107;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2007Q2;%;109;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2007Q3;%;105;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2007Q4;%;106;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2008Q1;%;108;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2008Q2;%;107;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2008Q3;%;107;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2008Q4;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2009Q1;%;98;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2009Q2;%;98;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2009Q3;%;97;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2009Q4;%;94;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2010Q1;%;96;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2010Q2;%;102;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2010Q3;%;100;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2010Q4;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2011Q1;%;102;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2011Q2;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2011Q3;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2011Q4;%;100;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2012Q1;%;102;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2012Q2;%;99;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2012Q3;%;100;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2012Q4;%;100;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2013Q1;%;99;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2013Q2;%;99;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2013Q3;%;101;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2013Q4;%;102;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2014Q1;%;101;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2014Q2;%;102;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2014Q3;%;101;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2014Q4;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2015Q1;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2015Q2;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2015Q3;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2015Q4;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2016Q1;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2016Q2;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2016Q3;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2016Q4;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2017Q1;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2017Q2;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2017Q3;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2017Q4;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2018Q1;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2018Q2;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2018Q3;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2018Q4;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2019Q1;%;105;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2019Q2;%;104;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2019Q3;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2019Q4;%;103;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2020Q1;%;101;
Брутен вътрешен продукт;Индекс на физически обем (съответно тримесечие на предходна година = 100);2020Q2;%;91;
