BG331 Варна;2013VII;170666;
BG331 Варна;2013VIII;168152;
BG331 Варна;2013IX;159392;
BG331 Варна;2013X;153592;
BG331 Варна;2013XI;151975;
BG331 Варна;2013XII;150172;
BG331 Варна;2014I;151390;
BG331 Варна;2014II;151292;
BG331 Варна;2014III;150966;
BG331 Варна;2014IV;157090;
BG331 Варна;2014V;164590;
BG331 Варна;2014VI;170092;
BG331 Варна;2014VII;171106;
BG331 Варна;2014VIII;168759;
BG331 Варна;2014IX;163332;
BG331 Варна;2014X;155240;
BG331 Варна;2014XI;154708;
BG331 Варна;2014XII;153691;
BG331 Варна;2015I;152418;
BG331 Варна;2015II;153180;
BG331 Варна;2015III;152595;
BG331 Варна;2015IV;156713;
BG331 Варна;2015V;163722;
BG331 Варна;2015VI;166811;
BG331 Варна;2015VII;171098;
BG331 Варна;2015VIII;168270;
BG331 Варна;2015IX;158523;
BG331 Варна;2015X;157043;
BG331 Варна;2015XI;156417;
BG331 Варна;2015XII;153927;
BG331 Варна;2016I;151519;
BG331 Варна;2016II;151877;
BG331 Варна;2016III;154003;
BG331 Варна;2016IV;163494;
BG331 Варна;2016V;166180;
BG331 Варна;2016VI;172207;
BG331 Варна;2016VII;175309;
BG331 Варна;2016VIII;172053;
BG331 Варна;2016IX;161621;
BG331 Варна;2016X;155420;
BG331 Варна;2016XI;153883;
BG331 Варна;2016XII;152425;
BG331 Варна;2017I;153444;
BG331 Варна;2017II;154048;
BG331 Варна;2017III;155130;
BG331 Варна;2017IV;161605;
BG331 Варна;2017V;166267;
BG331 Варна;2017VI;170133;
BG331 Варна;2017VII;172336;
BG331 Варна;2017VIII;169014;
BG331 Варна;2017IX;163213;
BG331 Варна;2017X;158703;
BG331 Варна;2017XI;157010;
BG331 Варна;2017XII;156347;
BG331 Варна;2018I;149274;
BG331 Варна;2018II;149750;
BG331 Варна;2018III;150354;
BG331 Варна;2018IV;153311;
BG331 Варна;2018V;156195;
BG331 Варна;2018VI;159100;
BG331 Варна;2018VII;160752;
BG331 Варна;2018VIII;158287;
BG331 Варна;2018IX;154464;
BG331 Варна;2018X;153123;
BG331 Варна;2018XI;152539;
BG331 Варна;2018XII;150838;
BG331 Варна;2019I;150926;
BG331 Варна;2019II;151393;
BG331 Варна;2019III;152456;
BG331 Варна;2019IV;157098;
BG331 Варна;2019V;160575;
BG331 Варна;2019VI;164073;
BG331 Варна;2019VII;164884;
BG331 Варна;2019VIII;162869;
BG331 Варна;2019IX;155384;
BG331 Варна;2019X;151186;
BG331 Варна;2019XI;150763;
BG331 Варна;2019XII;149886;
BG331 Варна;2020I;150767;
BG331 Варна;2020II;151023;
BG331 Варна;2020III;146496;
BG331 Варна;2020IV;142719;
BG331 Варна;2020V;141667;
BG331 Варна;2020VI;145447;
BG331 Варна;2020VII;147871;
BG331 Варна;2020VIII;147631;
BG331 Варна;2020IX;145947;
BG332 Добрич;2008I;44021;
BG332 Добрич;2008II;44090;
BG332 Добрич;2008III;44446;
BG332 Добрич;2008IV;44843;
BG332 Добрич;2008V;45521;
BG332 Добрич;2008VI;46923;
BG332 Добрич;2008VII;48896;
BG332 Добрич;2008VIII;48146;
BG332 Добрич;2008IX;46423;
BG332 Добрич;2008X;45088;
BG332 Добрич;2008XI;43319;
BG332 Добрич;2008XII;41814;
BG332 Добрич;2009I;45599;
BG332 Добрич;2009II;44971;
BG332 Добрич;2009III;44883;
BG332 Добрич;2009IV;46648;
BG332 Добрич;2009V;47285;
BG332 Добрич;2009VI;48624;
BG332 Добрич;2009VII;48699;
BG332 Добрич;2009VIII;47395;
BG332 Добрич;2009IX;45260;
BG332 Добрич;2009X;46303;
BG332 Добрич;2009XI;44737;
BG332 Добрич;2009XII;43464;
BG332 Добрич;2010I;42211;
BG332 Добрич;2010II;41558;
BG332 Добрич;2010III;41884;
BG332 Добрич;2010IV;42486;
BG332 Добрич;2010V;43651;
BG332 Добрич;2010VI;45875;
BG332 Добрич;2010VII;45491;
BG332 Добрич;2010VIII;44309;
BG332 Добрич;2010IX;42856;
BG332 Добрич;2010X;42399;
BG332 Добрич;2010XI;41151;
BG332 Добрич;2010XII;40138;
BG332 Добрич;2011I;39543;
BG332 Добрич;2011II;39790;
BG332 Добрич;2011III;40376;
BG332 Добрич;2011IV;41463;
BG332 Добрич;2011V;42725;
BG332 Добрич;2011VI;45537;
BG332 Добрич;2011VII;45652;
BG332 Добрич;2011VIII;45001;
BG332 Добрич;2011IX;43573;
BG332 Добрич;2011X;41400;
BG332 Добрич;2011XI;40733;
BG332 Добрич;2011XII;40209;
BG332 Добрич;2012I;40681;
BG332 Добрич;2012II;40316;
BG332 Добрич;2012III;40329;
BG332 Добрич;2012IV;42367;
BG332 Добрич;2012V;42923;
BG332 Добрич;2012VI;45092;
BG332 Добрич;2012VII;45652;
BG332 Добрич;2012VIII;44980;
BG332 Добрич;2012IX;43285;
BG332 Добрич;2012X;40724;
BG332 Добрич;2012XI;39666;
BG332 Добрич;2012XII;39007;
BG332 Добрич;2013I;40419;
BG332 Добрич;2013II;40456;
BG332 Добрич;2013III;41219;
BG332 Добрич;2013IV;42756;
BG332 Добрич;2013V;44072;
BG332 Добрич;2013VI;45884;
BG332 Добрич;2013VII;46255;
BG332 Добрич;2013VIII;46284;
BG332 Добрич;2013IX;43521;
BG332 Добрич;2013X;41472;
BG332 Добрич;2013XI;40390;
BG332 Добрич;2013XII;39146;
BG332 Добрич;2014I;38970;
BG332 Добрич;2014II;39037;
BG332 Добрич;2014III;39324;
BG332 Добрич;2014IV;40908;
BG332 Добрич;2014V;41741;
BG332 Добрич;2014VI;43772;
BG332 Добрич;2014VII;44791;
BG332 Добрич;2014VIII;44300;
BG332 Добрич;2014IX;41917;
BG332 Добрич;2014X;40427;
BG332 Добрич;2014XI;39893;
BG332 Добрич;2014XII;38984;
BG332 Добрич;2015I;38040;
BG332 Добрич;2015II;38114;
BG332 Добрич;2015III;38345;
BG332 Добрич;2015IV;40956;
BG332 Добрич;2015V;42423;
BG332 Добрич;2015VI;44227;
BG332 Добрич;2015VII;44910;
BG332 Добрич;2015VIII;44080;
BG332 Добрич;2015IX;42373;
BG332 Добрич;2015X;40382;
BG332 Добрич;2015XI;39455;
BG332 Добрич;2015XII;38047;
BG332 Добрич;2016I;37579;
BG332 Добрич;2016II;37816;
BG332 Добрич;2016III;38452;
BG332 Добрич;2016IV;40151;
BG332 Добрич;2016V;41867;
BG332 Добрич;2016VI;43590;
BG332 Добрич;2016VII;44505;
BG332 Добрич;2016VIII;43774;
BG332 Добрич;2016IX;41369;
BG332 Добрич;2016X;39009;
BG332 Добрич;2016XI;38117;
BG332 Добрич;2016XII;37518;
BG332 Добрич;2017I;37894;
BG332 Добрич;2017II;37800;
BG332 Добрич;2017III;38776;
BG332 Добрич;2017IV;41317;
BG332 Добрич;2017V;43110;
BG332 Добрич;2017VI;44813;
BG332 Добрич;2017VII;45840;
BG332 Добрич;2017VIII;44783;
BG332 Добрич;2017IX;42935;
BG332 Добрич;2017X;41385;
BG332 Добрич;2017XI;39349;
BG332 Добрич;2017XII;37969;
BG332 Добрич;2018I;36555;
BG332 Добрич;2018II;36809;
BG332 Добрич;2018III;37043;
BG332 Добрич;2018IV;38806;
BG332 Добрич;2018V;40716;
BG332 Добрич;2018VI;43276;
BG332 Добрич;2018VII;43456;
BG332 Добрич;2018VIII;42392;
BG332 Добрич;2018IX;40381;
BG332 Добрич;2018X;38226;
BG332 Добрич;2018XI;37769;
BG332 Добрич;2018XII;37465;
BG332 Добрич;2019I;37094;
BG332 Добрич;2019II;37055;
BG332 Добрич;2019III;38003;
BG332 Добрич;2019IV;39295;
BG332 Добрич;2019V;40770;
BG332 Добрич;2019VI;42575;
BG332 Добрич;2019VII;42793;
BG332 Добрич;2019VIII;42139;
BG332 Добрич;2019IX;39280;
BG332 Добрич;2019X;37453;
BG332 Добрич;2019XI;37036;
BG332 Добрич;2019XII;36197;
BG332 Добрич;2020I;36012;
BG332 Добрич;2020II;36429;
BG332 Добрич;2020III;35425;
BG332 Добрич;2020IV;34408;
BG332 Добрич;2020V;34871;
BG332 Добрич;2020VI;37687;
BG332 Добрич;2020VII;39880;
BG332 Добрич;2020VIII;39078;
BG332 Добрич;2020IX;36140;
BG334 Търговище;2008I;29575;
BG334 Търговище;2008II;29730;
BG334 Търговище;2008III;30306;
BG334 Търговище;2008IV;31006;
BG334 Търговище;2008V;30724;
BG334 Търговище;2008VI;30760;
BG334 Търговище;2008VII;33172;
BG334 Търговище;2008VIII;33366;
BG334 Търговище;2008IX;32189;
BG334 Търговище;2008X;32522;
BG334 Търговище;2008XI;31920;
BG334 Търговище;2008XII;30428;
BG334 Търговище;2009I;28905;
BG334 Търговище;2009II;28921;
BG334 Търговище;2009III;29006;
BG334 Търговище;2009IV;29975;
BG334 Търговище;2009V;29865;
BG334 Търговище;2009VI;29862;
BG334 Търговище;2009VII;30162;
BG334 Търговище;2009VIII;30166;
BG334 Търговище;2009IX;29794;
BG334 Търговище;2009X;29297;
BG334 Търговище;2009XI;28925;
BG334 Търговище;2009XII;27988;
BG334 Търговище;2010I;28988;
BG334 Търговище;2010II;28451;
BG334 Търговище;2010III;28663;
BG334 Търговище;2010IV;29214;
BG334 Търговище;2010V;29230;
BG334 Търговище;2010VI;29369;
BG334 Търговище;2010VII;29781;
BG334 Търговище;2010VIII;29428;
BG334 Търговище;2010IX;29105;
BG334 Търговище;2010X;28733;
BG334 Търговище;2010XI;28406;
BG334 Търговище;2010XII;27929;
BG334 Търговище;2011I;28433;
BG334 Търговище;2011II;28643;
BG334 Търговище;2011III;28569;
BG334 Търговище;2011IV;28301;
BG334 Търговище;2011V;28487;
BG334 Търговище;2011VI;28876;
BG334 Търговище;2011VII;29121;
BG334 Търговище;2011VIII;29161;
BG334 Търговище;2011IX;29408;
BG334 Търговище;2011X;28885;
BG334 Търговище;2011XI;28277;
BG334 Търговище;2011XII;27588;
BG334 Търговище;2012I;27737;
BG334 Търговище;2012II;27722;
BG334 Търговище;2012III;27612;
BG334 Търговище;2012IV;27885;
BG334 Търговище;2012V;27538;
BG334 Търговище;2012VI;27704;
BG334 Търговище;2012VII;27649;
BG334 Търговище;2012VIII;27634;
BG334 Търговище;2012IX;27355;
BG334 Търговище;2012X;26837;
BG334 Търговище;2012XI;26619;
BG334 Търговище;2012XII;25932;
BG334 Търговище;2013I;27305;
BG334 Търговище;2013II;27165;
BG334 Търговище;2013III;27416;
BG334 Търговище;2013IV;27751;
BG334 Търговище;2013V;28237;
BG334 Търговище;2013VI;28713;
BG334 Търговище;2013VII;28457;
BG334 Търговище;2013VIII;28705;
BG334 Търговище;2013IX;28576;
BG334 Търговище;2013X;28015;
BG334 Търговище;2013XI;27691;
BG334 Търговище;2013XII;27525;
BG334 Търговище;2014I;27487;
BG334 Търговище;2014II;27688;
BG334 Търговище;2014III;28043;
BG334 Търговище;2014IV;28162;
BG334 Търговище;2014V;28372;
BG334 Търговище;2014VI;28688;
BG334 Търговище;2014VII;29127;
BG334 Търговище;2014VIII;28693;
BG334 Търговище;2014IX;28492;
BG334 Търговище;2014X;29037;
BG334 Търговище;2014XI;28588;
BG334 Търговище;2014XII;27877;
BG334 Търговище;2015I;27516;
BG334 Търговище;2015II;27302;
BG334 Търговище;2015III;28327;
BG334 Търговище;2015IV;29571;
BG334 Търговище;2015V;29553;
BG334 Търговище;2015VI;29918;
BG334 Търговище;2015VII;29771;
BG334 Търговище;2015VIII;29323;
BG334 Търговище;2015IX;29247;
BG334 Търговище;2015X;29158;
BG334 Търговище;2015XI;28886;
BG334 Търговище;2015XII;28492;
BG334 Търговище;2016I;28528;
BG334 Търговище;2016II;28750;
BG334 Търговище;2016III;29193;
BG334 Търговище;2016IV;29121;
BG334 Търговище;2016V;28970;
BG334 Търговище;2016VI;29126;
BG334 Търговище;2016VII;29420;
BG334 Търговище;2016VIII;28920;
BG334 Търговище;2016IX;28834;
BG334 Търговище;2016X;28815;
BG334 Търговище;2016XI;28668;
BG334 Търговище;2016XII;28329;
BG334 Търговище;2017I;28484;
BG334 Търговище;2017II;28259;
BG334 Търговище;2017III;28328;
BG334 Търговище;2017IV;28574;
BG334 Търговище;2017V;28640;
BG334 Търговище;2017VI;28836;
BG334 Търговище;2017VII;28702;
BG334 Търговище;2017VIII;28718;
BG334 Търговище;2017IX;28703;
BG334 Търговище;2017X;28891;
BG334 Търговище;2017XI;28443;
BG334 Търговище;2017XII;28135;
BG334 Търговище;2018I;27434;
BG334 Търговище;2018II;27484;
BG334 Търговище;2018III;27566;
BG334 Търговище;2018IV;28013;
BG334 Търговище;2018V;27857;
BG334 Търговище;2018VI;27881;
BG334 Търговище;2018VII;27820;
BG334 Търговище;2018VIII;27803;
BG334 Търговище;2018IX;27913;
BG334 Търговище;2018X;28185;
BG334 Търговище;2018XI;27977;
BG334 Търговище;2018XII;27110;
BG334 Търговище;2019I;27183;
BG334 Търговище;2019II;27230;
BG334 Търговище;2019III;27315;
BG334 Търговище;2019IV;26569;
BG334 Търговище;2019V;26642;
BG334 Търговище;2019VI;26660;
BG334 Търговище;2019VII;26401;
BG334 Търговище;2019VIII;26213;
BG334 Търговище;2019IX;26116;
BG334 Търговище;2019X;25955;
BG334 Търговище;2019XI;26057;
BG334 Търговище;2019XII;25668;
BG334 Търговище;2020I;26021;
BG334 Търговище;2020II;26002;
BG334 Търговище;2020III;25751;
BG334 Търговище;2020IV;25511;
BG334 Търговище;2020V;25670;
BG334 Търговище;2020VI;26001;
BG334 Търговище;2020VII;25753;
BG334 Търговище;2020VIII;25770;
BG334 Търговище;2020IX;25787;
BG333 Шумен;2008I;51182;
BG333 Шумен;2008II;51252;
BG333 Шумен;2008III;51275;
BG333 Шумен;2008IV;50900;
BG333 Шумен;2008V;50738;
BG333 Шумен;2008VI;50935;
BG333 Шумен;2008VII;52748;
BG333 Шумен;2008VIII;52678;
BG333 Шумен;2008IX;52803;
BG333 Шумен;2008X;53484;
BG333 Шумен;2008XI;52671;
BG333 Шумен;2008XII;50835;
BG333 Шумен;2009I;48733;
BG333 Шумен;2009II;48192;
BG333 Шумен;2009III;47824;
BG333 Шумен;2009IV;48752;
BG333 Шумен;2009V;47404;
BG333 Шумен;2009VI;46836;
BG333 Шумен;2009VII;46531;
BG333 Шумен;2009VIII;46047;
BG333 Шумен;2009IX;45884;
BG333 Шумен;2009X;47275;
BG333 Шумен;2009XI;45976;
BG333 Шумен;2009XII;44914;
BG333 Шумен;2010I;44300;
BG333 Шумен;2010II;44247;
BG333 Шумен;2010III;44207;
BG333 Шумен;2010IV;44823;
BG333 Шумен;2010V;44713;
BG333 Шумен;2010VI;44587;
BG333 Шумен;2010VII;44440;
BG333 Шумен;2010VIII;44045;
BG333 Шумен;2010IX;44107;
BG333 Шумен;2010X;44472;
BG333 Шумен;2010XI;44351;
BG333 Шумен;2010XII;43418;
BG333 Шумен;2011I;45096;
BG333 Шумен;2011II;45120;
BG333 Шумен;2011III;45356;
BG333 Шумен;2011IV;44701;
BG333 Шумен;2011V;44945;
BG333 Шумен;2011VI;45048;
BG333 Шумен;2011VII;45050;
BG333 Шумен;2011VIII;45679;
BG333 Шумен;2011IX;45700;
BG333 Шумен;2011X;45736;
BG333 Шумен;2011XI;45257;
BG333 Шумен;2011XII;44414;
BG333 Шумен;2012I;43547;
BG333 Шумен;2012II;43222;
BG333 Шумен;2012III;43154;
BG333 Шумен;2012IV;43091;
BG333 Шумен;2012V;43478;
BG333 Шумен;2012VI;43535;
BG333 Шумен;2012VII;44324;
BG333 Шумен;2012VIII;44752;
BG333 Шумен;2012IX;44857;
BG333 Шумен;2012X;44737;
BG333 Шумен;2012XI;44356;
BG333 Шумен;2012XII;43653;
BG333 Шумен;2013I;43303;
BG333 Шумен;2013II;43521;
BG333 Шумен;2013III;44120;
BG333 Шумен;2013IV;44788;
BG333 Шумен;2013V;44875;
BG333 Шумен;2013VI;45506;
BG333 Шумен;2013VII;46038;
BG333 Шумен;2013VIII;45795;
BG333 Шумен;2013IX;45065;
BG333 Шумен;2013X;44299;
BG333 Шумен;2013XI;43657;
BG333 Шумен;2013XII;42475;
BG333 Шумен;2014I;42578;
BG333 Шумен;2014II;42229;
BG333 Шумен;2014III;42989;
BG333 Шумен;2014IV;42650;
BG333 Шумен;2014V;43001;
BG333 Шумен;2014VI;43656;
BG333 Шумен;2014VII;44444;
BG333 Шумен;2014VIII;44328;
BG333 Шумен;2014IX;43953;
BG333 Шумен;2014X;43434;
BG333 Шумен;2014XI;43356;
BG333 Шумен;2014XII;42361;
BG333 Шумен;2015I;42510;
BG333 Шумен;2015II;42502;
BG333 Шумен;2015III;42750;
BG333 Шумен;2015IV;43149;
BG333 Шумен;2015V;43265;
BG333 Шумен;2015VI;42987;
BG333 Шумен;2015VII;43666;
BG333 Шумен;2015VIII;43409;
BG333 Шумен;2015IX;43600;
BG333 Шумен;2015X;43366;
BG333 Шумен;2015XI;42835;
BG333 Шумен;2015XII;42338;
BG333 Шумен;2016I;42748;
BG333 Шумен;2016II;43021;
BG333 Шумен;2016III;43167;
BG333 Шумен;2016IV;44156;
BG333 Шумен;2016V;44339;
BG333 Шумен;2016VI;44571;
BG333 Шумен;2016VII;44031;
BG333 Шумен;2016VIII;43851;
BG333 Шумен;2016IX;43170;
BG333 Шумен;2016X;43222;
BG333 Шумен;2016XI;43185;
BG333 Шумен;2016XII;42663;
BG333 Шумен;2017I;42580;
BG333 Шумен;2017II;42435;
BG333 Шумен;2017III;42642;
BG333 Шумен;2017IV;43532;
BG333 Шумен;2017V;43423;
BG333 Шумен;2017VI;43549;
BG333 Шумен;2017VII;44529;
BG333 Шумен;2017VIII;44434;
BG333 Шумен;2017IX;44566;
BG333 Шумен;2017X;44476;
BG333 Шумен;2017XI;44352;
BG333 Шумен;2017XII;43759;
BG333 Шумен;2018I;43344;
BG333 Шумен;2018II;43825;
BG333 Шумен;2018III;44311;
BG333 Шумен;2018IV;44518;
BG333 Шумен;2018V;44474;
BG333 Шумен;2018VI;44604;
BG333 Шумен;2018VII;44757;
BG333 Шумен;2018VIII;44290;
BG333 Шумен;2018IX;44052;
BG333 Шумен;2018X;44044;
BG333 Шумен;2018XI;44320;
BG333 Шумен;2018XII;43783;
BG333 Шумен;2019I;44208;
BG333 Шумен;2019II;44275;
BG333 Шумен;2019III;44699;
BG333 Шумен;2019IV;45036;
BG333 Шумен;2019V;44817;
BG333 Шумен;2019VI;44952;
BG333 Шумен;2019VII;45181;
BG333 Шумен;2019VIII;44954;
BG333 Шумен;2019IX;44545;
BG333 Шумен;2019X;44595;
BG333 Шумен;2019XI;44640;
BG333 Шумен;2019XII;44342;
BG333 Шумен;2020I;44546;
BG333 Шумен;2020II;44639;
BG333 Шумен;2020III;43882;
BG333 Шумен;2020IV;43524;
BG333 Шумен;2020V;43844;
BG333 Шумен;2020VI;44337;
BG333 Шумен;2020VII;44960;
BG333 Шумен;2020VIII;45749;
BG333 Шумен;2020IX;45784;
BG341 Бургас;2008I;132122;
BG341 Бургас;2008II;134107;
BG341 Бургас;2008III;133218;
BG341 Бургас;2008IV;130688;
BG341 Бургас;2008V;141785;
BG341 Бургас;2008VI;144770;
BG341 Бургас;2008VII;152809;
BG341 Бургас;2008VIII;151173;
BG341 Бургас;2008IX;143812;
BG341 Бургас;2008X;137802;
BG341 Бургас;2008XI;134509;
BG341 Бургас;2008XII;132459;
BG341 Бургас;2009I;135830;
BG341 Бургас;2009II;134748;
BG341 Бургас;2009III;133637;
BG341 Бургас;2009IV;139184;
BG341 Бургас;2009V;145845;
BG341 Бургас;2009VI;151024;
BG341 Бургас;2009VII;149973;
BG341 Бургас;2009VIII;146258;
BG341 Бургас;2009IX;136596;
BG341 Бургас;2009X;130528;
BG341 Бургас;2009XI;125853;
BG341 Бургас;2009XII;123154;
BG341 Бургас;2010I;120204;
BG341 Бургас;2010II;119146;
BG341 Бургас;2010III;118996;
BG341 Бургас;2010IV;118876;
BG341 Бургас;2010V;128964;
BG341 Бургас;2010VI;137353;
BG341 Бургас;2010VII;143780;
BG341 Бургас;2010VIII;141994;
BG341 Бургас;2010IX;128265;
BG341 Бургас;2010X;122238;
BG341 Бургас;2010XI;120513;
BG341 Бургас;2010XII;117116;
BG341 Бургас;2011I;112881;
BG341 Бургас;2011II;113643;
BG341 Бургас;2011III;114880;
BG341 Бургас;2011IV;121586;
BG341 Бургас;2011V;133212;
BG341 Бургас;2011VI;140277;
BG341 Бургас;2011VII;143637;
BG341 Бургас;2011VIII;141328;
BG341 Бургас;2011IX;129810;
BG341 Бургас;2011X;114106;
BG341 Бургас;2011XI;111662;
BG341 Бургас;2011XII;108999;
BG341 Бургас;2012I;109503;
BG341 Бургас;2012II;109457;
BG341 Бургас;2012III;109491;
BG341 Бургас;2012IV;114211;
BG341 Бургас;2012V;126437;
BG341 Бургас;2012VI;137808;
BG341 Бургас;2012VII;141894;
BG341 Бургас;2012VIII;136430;
BG341 Бургас;2012IX;121754;
BG341 Бургас;2012X;111646;
BG341 Бургас;2012XI;109891;
BG341 Бургас;2012XII;109355;
BG341 Бургас;2013I;112083;
BG341 Бургас;2013II;112036;
BG341 Бургас;2013III;112457;
BG341 Бургас;2013IV;115796;
BG341 Бургас;2013V;128309;
BG341 Бургас;2013VI;140894;
BG341 Бургас;2013VII;145812;
BG341 Бургас;2013VIII;140976;
BG341 Бургас;2013IX;120795;
BG341 Бургас;2013X;113002;
BG341 Бургас;2013XI;111088;
BG341 Бургас;2013XII;110034;
BG341 Бургас;2014I;114651;
BG341 Бургас;2014II;114897;
BG341 Бургас;2014III;115601;
BG341 Бургас;2014IV;123205;
BG341 Бургас;2014V;136104;
BG341 Бургас;2014VI;148551;
BG341 Бургас;2014VII;155433;
BG341 Бургас;2014VIII;151345;
BG341 Бургас;2014IX;130178;
BG341 Бургас;2014X;119323;
BG341 Бургас;2014XI;116317;
BG341 Бургас;2014XII;115835;
BG341 Бургас;2015I;113918;
BG341 Бургас;2015II;114001;
BG341 Бургас;2015III;115000;
BG341 Бургас;2015IV;118388;
BG341 Бургас;2015V;132628;
BG341 Бургас;2015VI;144920;
BG341 Бургас;2015VII;153354;
BG341 Бургас;2015VIII;145552;
BG341 Бургас;2015IX;127046;
BG341 Бургас;2015X;120467;
BG341 Бургас;2015XI;117345;
BG341 Бургас;2015XII;115172;
BG341 Бургас;2016I;114449;
BG341 Бургас;2016II;114352;
BG341 Бургас;2016III;115094;
BG341 Бургас;2016IV;121493;
BG341 Бургас;2016V;130805;
BG341 Бургас;2016VI;138095;
BG341 Бургас;2016VII;143180;
BG341 Бургас;2016VIII;138270;
BG341 Бургас;2016IX;127140;
BG341 Бургас;2016X;116341;
BG341 Бургас;2016XI;115479;
BG341 Бургас;2016XII;115046;
BG341 Бургас;2017I;115564;
BG341 Бургас;2017II;115646;
BG341 Бургас;2017III;116560;
BG341 Бургас;2017IV;120185;
BG341 Бургас;2017V;131174;
BG341 Бургас;2017VI;140961;
BG341 Бургас;2017VII;145120;
BG341 Бургас;2017VIII;139424;
BG341 Бургас;2017IX;123923;
BG341 Бургас;2017X;118957;
BG341 Бургас;2017XI;118310;
BG341 Бургас;2017XII;118134;
BG341 Бургас;2018I;115217;
BG341 Бургас;2018II;115452;
BG341 Бургас;2018III;116200;
BG341 Бургас;2018IV;120190;
BG341 Бургас;2018V;129252;
BG341 Бургас;2018VI;137085;
BG341 Бургас;2018VII;140746;
BG341 Бургас;2018VIII;136198;
BG341 Бургас;2018IX;122240;
BG341 Бургас;2018X;113883;
BG341 Бургас;2018XI;112797;
BG341 Бургас;2018XII;111284;
BG341 Бургас;2019I;112134;
BG341 Бургас;2019II;112832;
BG341 Бургас;2019III;114160;
BG341 Бургас;2019IV;117337;
BG341 Бургас;2019V;124695;
BG341 Бургас;2019VI;131572;
BG341 Бургас;2019VII;133656;
BG341 Бургас;2019VIII;129182;
BG341 Бургас;2019IX;118729;
BG341 Бургас;2019X;112534;
BG341 Бургас;2019XI;110514;
BG341 Бургас;2019XII;109062;
BG341 Бургас;2020I;110653;
BG341 Бургас;2020II;110503;
BG341 Бургас;2020III;107022;
BG341 Бургас;2020IV;105549;
BG341 Бургас;2020V;105909;
BG341 Бургас;2020VI;111899;
BG341 Бургас;2020VII;118681;
BG341 Бургас;2020VIII;118721;
BG341 Бургас;2020IX;111127;
BG342 Сливен;2008I;44436;
BG342 Сливен;2008II;44669;
BG342 Сливен;2008III;45706;
BG342 Сливен;2008IV;45184;
BG342 Сливен;2008V;45471;
BG342 Сливен;2008VI;45805;
BG342 Сливен;2008VII;47522;
BG342 Сливен;2008VIII;46172;
BG342 Сливен;2008IX;46268;
BG342 Сливен;2008X;46344;
BG342 Сливен;2008XI;45437;
BG342 Сливен;2008XII;44847;
BG342 Сливен;2009I;43885;
BG342 Сливен;2009II;43574;
BG342 Сливен;2009III;43462;
BG342 Сливен;2009IV;43814;
BG342 Сливен;2009V;43192;
BG342 Сливен;2009VI;42969;
BG342 Сливен;2009VII;43229;
BG342 Сливен;2009VIII;42903;
BG342 Сливен;2009IX;42381;
BG342 Сливен;2009X;42607;
BG342 Сливен;2009XI;41957;
BG342 Сливен;2009XII;41290;
BG342 Сливен;2010I;43520;
BG342 Сливен;2010II;43207;
BG342 Сливен;2010III;43786;
BG342 Сливен;2010IV;43999;
BG342 Сливен;2010V;43008;
BG342 Сливен;2010VI;42880;
BG342 Сливен;2010VII;43191;
BG342 Сливен;2010VIII;42099;
BG342 Сливен;2010IX;42115;
BG342 Сливен;2010X;42083;
BG342 Сливен;2010XI;41312;
BG342 Сливен;2010XII;40629;
BG342 Сливен;2011I;40445;
BG342 Сливен;2011II;40214;
BG342 Сливен;2011III;40105;
BG342 Сливен;2011IV;40782;
BG342 Сливен;2011V;41003;
BG342 Сливен;2011VI;40648;
BG342 Сливен;2011VII;40986;
BG342 Сливен;2011VIII;41338;
BG342 Сливен;2011IX;41209;
BG342 Сливен;2011X;40409;
BG342 Сливен;2011XI;40227;
BG342 Сливен;2011XII;39277;
BG342 Сливен;2012I;39384;
BG342 Сливен;2012II;39088;
BG342 Сливен;2012III;38842;
BG342 Сливен;2012IV;38917;
BG342 Сливен;2012V;38678;
BG342 Сливен;2012VI;38149;
BG342 Сливен;2012VII;38271;
BG342 Сливен;2012VIII;38397;
BG342 Сливен;2012IX;38762;
BG342 Сливен;2012X;38341;
BG342 Сливен;2012XI;37920;
BG342 Сливен;2012XII;37375;
BG342 Сливен;2013I;38844;
BG342 Сливен;2013II;38524;
BG342 Сливен;2013III;38302;
BG342 Сливен;2013IV;38096;
BG342 Сливен;2013V;38475;
BG342 Сливен;2013VI;39021;
BG342 Сливен;2013VII;39136;
BG342 Сливен;2013VIII;38943;
BG342 Сливен;2013IX;38408;
BG342 Сливен;2013X;38476;
BG342 Сливен;2013XI;37947;
BG342 Сливен;2013XII;37382;
BG342 Сливен;2014I;37801;
BG342 Сливен;2014II;37747;
BG342 Сливен;2014III;37568;
BG342 Сливен;2014IV;37846;
BG342 Сливен;2014V;37668;
BG342 Сливен;2014VI;38273;
BG342 Сливен;2014VII;38559;
BG342 Сливен;2014VIII;38274;
BG342 Сливен;2014IX;38314;
BG342 Сливен;2014X;38028;
BG342 Сливен;2014XI;38138;
BG342 Сливен;2014XII;37691;
BG342 Сливен;2015I;38013;
BG342 Сливен;2015II;38244;
BG342 Сливен;2015III;38350;
BG342 Сливен;2015IV;38209;
BG342 Сливен;2015V;38035;
BG342 Сливен;2015VI;38629;
BG342 Сливен;2015VII;38677;
BG342 Сливен;2015VIII;38491;
BG342 Сливен;2015IX;38689;
BG342 Сливен;2015X;38552;
BG342 Сливен;2015XI;37820;
BG342 Сливен;2015XII;37898;
BG342 Сливен;2016I;37872;
BG342 Сливен;2016II;37960;
